index,order_id,cust_id,gender,age,age_group,date,month,status,channel_,sku,category,size,qty,amount,state,ship_postal_code,b2b,year,day
1247.0,403-1073898-9546707,1073898.0,Women,51.0,Senior,2022-04-11,4,Delivered,Myntra,J0008-SKD-S,Set,S,1.0,1075.0,TAMIL NADU,600008.0,False,2022,11
1248.0,403-8105776-5684353,8105776.0,Women,25.0,Teenager,2022-04-11,4,Delivered,Myntra,SET236-KR-PP-XS,Set,XS,1.0,678.0,RAJASTHAN,325205.0,False,2022,11
1249.0,404-4108433-6669958,4108433.0,Women,38.0,Adult,2022-04-11,4,Cancelled,Myntra,SET345-KR-NP-S,Set,S,1.0,626.0,HARYANA,122001.0,False,2022,11
1250.0,403-7590596-4000312,7590596.0,Women,71.0,Senior,2022-04-11,4,Delivered,Myntra,J0301-TP-M,Top,M,1.0,693.0,UTTARAKHAND,263139.0,False,2022,11
1251.0,407-7783914-9335507,7783914.0,Women,55.0,Senior,2022-04-11,4,Delivered,Myntra,SET183-KR-DH-M,Set,M,1.0,730.0,TAMIL NADU,600032.0,False,2022,11
1252.0,403-9286257-8004308,9286257.0,Women,22.0,Teenager,2022-04-11,4,Delivered,Amazon,SET116-KR-NP-XXXL,Set,3XL,1.0,586.0,DELHI,110086.0,False,2022,11
1253.0,404-6331688-4354744,6331688.0,Women,34.0,Adult,2022-04-11,4,Delivered,Amazon,J0148-SET-XXL,Set,XXL,1.0,636.0,KERALA,691306.0,False,2022,11
1254.0,408-6294340-2996314,6294340.0,Women,20.0,Teenager,2022-04-11,4,Delivered,Amazon,MEN5021-KR-XL,kurta,XL,1.0,547.0,UTTAR PRADESH,283203.0,False,2022,11
1255.0,408-4969347-0339535,4969347.0,Women,41.0,Adult,2022-04-11,4,Delivered,Nalli,JNE3560-KR-M,kurta,M,1.0,544.0,GUJARAT,395007.0,False,2022,11
1256.0,407-8321158-5315544,8321158.0,Women,20.0,Teenager,2022-04-11,4,Delivered,Nalli,J0228-SKD-XXXL,Set,3XL,1.0,1698.0,TAMIL NADU,600099.0,False,2022,11
1257.0,407-6510714-5718730,6510714.0,Women,29.0,Teenager,2022-04-11,4,Returned,Myntra,NW008-ST-CP-XXL,Set,XXL,1.0,541.0,HARYANA,122002.0,False,2022,11
1258.0,407-6510714-5718730,6510714.0,Women,45.0,Adult,2022-04-11,4,Returned,Meesho,MEN5022-KR-M,kurta,M,1.0,549.0,MAHARASHTRA,400074.0,False,2022,11
1259.0,407-1094625-7097121,1094625.0,Women,44.0,Adult,2022-04-11,4,Delivered,Amazon,MEN5025-KR-XXL,kurta,XXL,1.0,549.0,MAHARASHTRA,400067.0,False,2022,11
1260.0,405-4748558-1637124,4748558.0,Women,22.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3405-KR-S,kurta,S,1.0,399.0,CHANDIGARH,160035.0,False,2022,11
1261.0,404-6381580-3174701,6381580.0,Women,40.0,Adult,2022-04-11,4,Delivered,Amazon,J0283-SET-XL,Set,XL,1.0,1020.0,KERALA,686574.0,False,2022,11
1262.0,408-9691516-4093948,9691516.0,Women,34.0,Adult,2022-04-11,4,Delivered,Amazon,SAR014,Saree,Free,1.0,486.0,ODISHA,758035.0,False,2022,11
1263.0,408-0629022-3110717,629022.0,Women,32.0,Adult,2022-04-11,4,Delivered,Amazon,J0230-SKD-S,Set,S,1.0,1349.0,ANDHRA PRADESH,518501.0,False,2022,11
1264.0,171-6838538-3969101,6838538.0,Women,20.0,Teenager,2022-04-11,4,Delivered,Amazon,SAR018,Saree,Free,1.0,759.0,TAMIL NADU,635001.0,False,2022,11
1265.0,403-0775906-5565915,775906.0,Women,55.0,Senior,2022-04-11,4,Delivered,Flipkart,J0119-TP-XL,Top,XL,1.0,540.0,KARNATAKA,560033.0,False,2022,11
1266.0,407-4153899-7382706,4153899.0,Women,38.0,Adult,2022-04-11,4,Delivered,Amazon,J0008-SKD-XS,Set,XS,1.0,1075.0,ODISHA,751024.0,False,2022,11
1267.0,171-4483599-5864338,4483599.0,Women,29.0,Teenager,2022-04-11,4,Delivered,Amazon,J0230-SKD-L,Set,L,1.0,1163.0,UTTAR PRADESH,273001.0,False,2022,11
1268.0,406-3796629-7850767,3796629.0,Women,24.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3641-TP-N-S,Top,S,1.0,354.0,GUJARAT,391740.0,False,2022,11
1269.0,407-4018425-4510751,4018425.0,Men,76.0,Senior,2022-04-11,4,Delivered,Others,J0335-DR-XS,Western Dress,XS,1.0,989.0,ANDHRA PRADESH,533004.0,False,2022,11
1270.0,404-4788352-4549943,4788352.0,Women,46.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3399-KR-M,kurta,M,1.0,426.0,KARNATAKA,560075.0,False,2022,11
1271.0,407-6680125-5199552,6680125.0,Women,47.0,Adult,2022-04-11,4,Delivered,Flipkart,NW013-ST-SR-XL,Set,XL,1.0,496.0,ODISHA,764001.0,False,2022,11
1272.0,404-9068519-3341955,9068519.0,Women,41.0,Adult,2022-04-11,4,Returned,Flipkart,JNE3721-KR-L,kurta,L,1.0,292.0,MAHARASHTRA,444403.0,False,2022,11
1273.0,404-9068519-3341955,9068519.0,Women,73.0,Senior,2022-04-11,4,Returned,Myntra,JNE3674-TU-XS,Top,XS,1.0,798.0,ODISHA,754142.0,False,2022,11
1274.0,404-2989740-6307522,2989740.0,Women,23.0,Teenager,2022-04-11,4,Delivered,Myntra,JNE3665-TP-L,Top,L,1.0,493.0,TAMIL NADU,602105.0,False,2022,11
1275.0,404-2989740-6307522,2989740.0,Women,44.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3567-KR-M,kurta,M,1.0,399.0,UTTAR PRADESH,226016.0,False,2022,11
1276.0,405-1201776-2028340,1201776.0,Men,43.0,Adult,2022-04-11,4,Delivered,Amazon,J0243-DR-XXXL,Ethnic Dress,3XL,1.0,999.0,TAMIL NADU,632317.0,False,2022,11
1277.0,407-3901170-2823565,3901170.0,Women,46.0,Adult,2022-04-11,4,Delivered,Flipkart,J0349-SET-XS,Set,XS,1.0,801.0,MAHARASHTRA,400033.0,True,2022,11
1278.0,407-3901170-2823565,3901170.0,Women,31.0,Adult,2022-04-11,4,Delivered,Myntra,J0351-SET-XS,Set,XS,1.0,832.0,UTTAR PRADESH,271882.0,False,2022,11
1279.0,407-3901170-2823565,3901170.0,Women,52.0,Senior,2022-04-11,4,Delivered,Amazon,J0205-TP-S,Top,S,1.0,387.0,KARNATAKA,560066.0,False,2022,11
1280.0,403-0728924-5787551,728924.0,Women,19.0,Teenager,2022-04-11,4,Delivered,Amazon,SET324-KR-NP-M,Set,M,1.0,607.0,MADHYA PRADESH,452020.0,False,2022,11
1281.0,171-5683002-3226742,5683002.0,Women,43.0,Adult,2022-04-11,4,Returned,Amazon,SET228-KR-PP-A-M,Set,M,1.0,729.0,ANDHRA PRADESH,530048.0,False,2022,11
1282.0,405-9722357-4855551,9722357.0,Women,27.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3674-TU-L,Top,L,1.0,798.0,TAMIL NADU,600054.0,False,2022,11
1283.0,404-3662074-1824331,3662074.0,Women,20.0,Teenager,2022-04-11,4,Returned,Amazon,MEN5004-KR-XXXL,kurta,3XL,1.0,698.0,WEST BENGAL,700107.0,False,2022,11
1284.0,171-2438166-4173142,2438166.0,Women,52.0,Senior,2022-04-11,4,Delivered,Amazon,J0181-TP-XXXL,Top,3XL,1.0,399.0,DELHI,110018.0,False,2022,11
1285.0,403-6820480-4223500,6820480.0,Women,23.0,Teenager,2022-04-11,4,Delivered,Flipkart,JNE1408-KR-UDF19-A-M,kurta,M,1.0,376.0,KERALA,673001.0,False,2022,11
1286.0,408-1750809-0165118,1750809.0,Men,28.0,Teenager,2022-04-11,4,Delivered,Myntra,JNE3798-KR-A-XS,Western Dress,XS,1.0,771.0,TELANGANA,500045.0,False,2022,11
1287.0,406-7894827-4294713,7894827.0,Women,29.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3465-KR-XXXL,kurta,3XL,1.0,523.0,KARNATAKA,560050.0,False,2022,11
1288.0,404-5359308-3249144,5359308.0,Women,24.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3573-KR-XS,kurta,XS,1.0,381.0,KARNATAKA,585102.0,False,2022,11
1289.0,404-9083028-6009116,9083028.0,Men,61.0,Senior,2022-04-11,4,Delivered,Flipkart,JNE3800-KR-A-XL,Western Dress,XL,1.0,725.0,MAHARASHTRA,401202.0,False,2022,11
1290.0,402-8259194-4068347,8259194.0,Women,34.0,Adult,2022-04-11,4,Delivered,Myntra,SET331-KR-NP-M,Set,M,1.0,613.0,KERALA,673001.0,False,2022,11
1291.0,402-4731403-9756349,4731403.0,Women,73.0,Senior,2022-04-11,4,Delivered,Amazon,SET348-KR-NP-M,Set,M,1.0,968.0,MAHARASHTRA,400026.0,False,2022,11
1292.0,405-6035246-7525132,6035246.0,Women,27.0,Teenager,2022-04-11,4,Delivered,Flipkart,J0009-SKD-L,Set,L,1.0,838.0,HIMACHAL PRADESH,176305.0,False,2022,11
1293.0,407-5687079-8912352,5687079.0,Women,75.0,Senior,2022-04-11,4,Delivered,Ajio,JNE3546-KR-M,kurta,M,1.0,468.0,KARNATAKA,562125.0,False,2022,11
1294.0,171-3334901-4793937,3334901.0,Women,40.0,Adult,2022-04-11,4,Delivered,Flipkart,J0119-TP-S,Top,S,1.0,574.0,UTTAR PRADESH,243502.0,False,2022,11
1295.0,404-6920467-2129930,6920467.0,Women,44.0,Adult,2022-04-11,4,Delivered,Flipkart,JNE3560-KR-M,kurta,M,1.0,544.0,TAMIL NADU,620001.0,False,2022,11
1296.0,404-6920467-2129930,6920467.0,Women,57.0,Senior,2022-04-11,4,Delivered,Ajio,JNE3560-KR-XL,kurta,XL,1.0,481.0,TELANGANA,500017.0,False,2022,11
1297.0,407-3698261-4923526,3698261.0,Women,41.0,Adult,2022-04-11,4,Delivered,Amazon,SET405-KR-NP-L,Set,L,1.0,725.0,KARNATAKA,560016.0,False,2022,11
1298.0,407-4288404-1444330,4288404.0,Women,18.0,Teenager,2022-04-11,4,Delivered,Flipkart,J0132-KR-L,kurta,L,1.0,362.0,UTTAR PRADESH,244001.0,False,2022,11
1299.0,406-9156153-5312334,9156153.0,Women,72.0,Senior,2022-04-11,4,Delivered,Myntra,J0331-KR-L,kurta,L,1.0,832.0,KARNATAKA,560068.0,False,2022,11
1300.0,406-0906395-7833969,906395.0,Women,36.0,Adult,2022-04-11,4,Delivered,Flipkart,J0230-SKD-S,Set,S,1.0,999.0,ANDHRA PRADESH,522007.0,False,2022,11
1301.0,406-0723620-7392369,723620.0,Women,66.0,Senior,2022-04-11,4,Delivered,Amazon,JNE3773-KR-XL,kurta,XL,1.0,280.0,ANDHRA PRADESH,522017.0,False,2022,11
1302.0,402-2273092-0118706,2273092.0,Women,20.0,Teenager,2022-04-11,4,Delivered,Amazon,J0008-SKD-S,Set,S,1.0,1065.0,TELANGANA,500013.0,False,2022,11
1303.0,171-3012152-7737908,3012152.0,Women,25.0,Teenager,2022-04-11,4,Delivered,Amazon,SET128-KR-DH-XXL,Set,XXL,1.0,921.0,MAHARASHTRA,400005.0,False,2022,11
1304.0,405-9259471-2737922,9259471.0,Women,40.0,Adult,2022-04-11,4,Delivered,Myntra,JNE2014-KR-178-XL,kurta,XL,1.0,330.0,MAHARASHTRA,431005.0,False,2022,11
1305.0,403-1302840-4065911,1302840.0,Men,45.0,Adult,2022-04-11,4,Delivered,Flipkart,JNE3644-TP-N-XXL,Top,XXL,1.0,299.0,KARNATAKA,560042.0,False,2022,11
1306.0,406-1876196-6084306,1876196.0,Men,43.0,Adult,2022-04-11,4,Delivered,Flipkart,SAR021,Saree,Free,1.0,399.0,KARNATAKA,580007.0,False,2022,11
1307.0,403-4476173-7678703,4476173.0,Women,51.0,Senior,2022-04-11,4,Delivered,Amazon,J0230-SKD-L,Set,L,1.0,969.0,DELHI,110010.0,False,2022,11
1308.0,408-4491955-4724349,4491955.0,Women,23.0,Teenager,2022-04-11,4,Delivered,Myntra,SET304-KR-DPT-S,Set,S,1.0,1186.0,MANIPUR,795126.0,False,2022,11
1309.0,407-1796463-8086729,1796463.0,Men,33.0,Adult,2022-04-11,4,Delivered,Myntra,JNE3610-KR-XS,kurta,XS,1.0,291.0,UTTAR PRADESH,203131.0,False,2022,11
1310.0,406-7829542-9021933,7829542.0,Women,26.0,Teenager,2022-04-11,4,Delivered,Myntra,SET317-KR-PP-M,Set,M,1.0,1127.0,WEST BENGAL,700156.0,False,2022,11
1311.0,406-0186588-4154733,186588.0,Men,26.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3423-KR-XXL,kurta,XXL,1.0,399.0,MAHARASHTRA,400072.0,False,2022,11
1312.0,404-5873849-4641152,5873849.0,Men,37.0,Adult,2022-04-11,4,Delivered,Flipkart,J0306-DR-L,Western Dress,L,1.0,690.0,WEST BENGAL,700129.0,False,2022,11
1313.0,408-3993353-7089909,3993353.0,Women,26.0,Teenager,2022-04-11,4,Delivered,Amazon,SET165-KR-PP-XL,Set,XL,1.0,567.0,WEST BENGAL,712222.0,False,2022,11
1314.0,406-1857124-5399558,1857124.0,Women,41.0,Adult,2022-04-11,4,Delivered,Flipkart,SET288-KR-NP-S,Set,S,1.0,684.0,UTTAR PRADESH,273004.0,False,2022,11
1315.0,171-9626926-8031529,9626926.0,Women,40.0,Adult,2022-04-11,4,Delivered,Myntra,SET329-KR-NP-M,Set,M,1.0,666.0,TAMIL NADU,600016.0,False,2022,11
1316.0,171-9626926-8031529,9626926.0,Men,45.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3522-KR-XS,kurta,XS,1.0,325.0,UTTAR PRADESH,285001.0,False,2022,11
1317.0,407-1415968-1510750,1415968.0,Men,54.0,Senior,2022-04-11,4,Delivered,Amazon,SAR015,Saree,Free,1.0,1115.0,HARYANA,122001.0,False,2022,11
1318.0,407-6627745-3521958,6627745.0,Men,27.0,Teenager,2022-04-11,4,Delivered,Nalli,J0399-DR-XXL,Western Dress,XXL,1.0,1099.0,GOA,403705.0,False,2022,11
1319.0,171-8703669-3529120,8703669.0,Men,22.0,Teenager,2022-04-11,4,Delivered,Amazon,J0118-TP-XXXL,Top,3XL,1.0,529.0,PUDUCHERRY,605007.0,False,2022,11
1320.0,406-4343369-0029133,4343369.0,Men,39.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3707-DR-XXXL,Western Dress,3XL,1.0,496.0,WEST BENGAL,700008.0,False,2022,11
1321.0,171-8061913-6225930,8061913.0,Women,40.0,Adult,2022-04-11,4,Delivered,Amazon,SET217-KR-PP-M,Set,M,1.0,859.0,MAHARASHTRA,400608.0,False,2022,11
1322.0,171-1461013-9063520,1461013.0,Women,45.0,Adult,2022-04-11,4,Delivered,Myntra,J0349-SET-L,Set,L,1.0,801.0,KARNATAKA,560057.0,False,2022,11
1323.0,404-7692743-9492368,7692743.0,Women,27.0,Teenager,2022-04-11,4,Delivered,Amazon,SET257-KR-PP-XS,Set,XS,1.0,551.0,MAHARASHTRA,400706.0,False,2022,11
1324.0,408-1974544-3368326,1974544.0,Women,74.0,Senior,2022-04-11,4,Delivered,Amazon,JNE3836-KR-L,kurta,L,1.0,626.0,JAMMU & KASHMIR,181202.0,False,2022,11
1325.0,404-7274697-0945121,7274697.0,Women,68.0,Senior,2022-04-11,4,Delivered,Myntra,SET324-KR-NP-S,Set,S,1.0,635.0,TAMIL NADU,600037.0,False,2022,11
1326.0,404-2470566-9849124,2470566.0,Women,41.0,Adult,2022-04-11,4,Cancelled,Amazon,SAR002,Saree,Free,1.0,301.0,TELANGANA,505525.0,False,2022,11
1327.0,405-6374128-1181128,6374128.0,Women,29.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3786-KR-XXL,kurta,XXL,1.0,349.0,GUJARAT,389151.0,False,2022,11
1328.0,406-0863695-3761934,863695.0,Women,31.0,Adult,2022-04-11,4,Delivered,Others,J0127-SKD-S,Set,S,1.0,1186.0,MAHARASHTRA,413006.0,False,2022,11
1329.0,404-4798045-1368313,4798045.0,Men,42.0,Adult,2022-04-11,4,Returned,Amazon,JNE3797-KR-L,Western Dress,L,1.0,771.0,KARNATAKA,581301.0,False,2022,11
1330.0,404-0556797-7152320,556797.0,Women,47.0,Adult,2022-04-11,4,Delivered,Others,JNE3794-KR-L,kurta,L,1.0,517.0,DELHI,110085.0,False,2022,11
1331.0,171-8490472-4683523,8490472.0,Women,24.0,Teenager,2022-04-11,4,Delivered,Meesho,NW005-ST-PJ-XXXL,Set,3XL,1.0,562.0,ANDHRA PRADESH,521108.0,False,2022,11
1332.0,402-8775744-6848303,8775744.0,Women,27.0,Teenager,2022-04-11,4,Delivered,Ajio,J0041-SET-XL,Set,XL,1.0,763.0,MAHARASHTRA,400089.0,False,2022,11
1333.0,406-7924642-4540354,7924642.0,Women,43.0,Adult,2022-04-11,4,Delivered,Myntra,SET268-KR-NP-S,Set,S,1.0,788.0,MAHARASHTRA,400055.0,False,2022,11
1334.0,406-3739037-6845925,3739037.0,Women,54.0,Senior,2022-04-11,4,Delivered,Amazon,SET397-KR-NP  -M,Set,M,1.0,1186.0,UTTAR PRADESH,226011.0,False,2022,11
1335.0,406-3392351-9694753,3392351.0,Women,32.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3465-KR-L,kurta,L,1.0,491.0,TELANGANA,500060.0,False,2022,11
1336.0,405-3583244-8682738,3583244.0,Women,46.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3785-KR-XXL,kurta,XXL,1.0,335.0,KARNATAKA,560035.0,False,2022,11
1337.0,171-1004509-7937963,1004509.0,Women,18.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3793-KR-XXXL,kurta,3XL,1.0,355.0,MAHARASHTRA,401203.0,False,2022,11
1338.0,406-5149604-4516314,5149604.0,Women,49.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3364-KR-1051-A-L,kurta,L,1.0,376.0,TELANGANA,500072.0,False,2022,11
1339.0,408-4945874-5956363,4945874.0,Women,35.0,Adult,2022-04-11,4,Delivered,Flipkart,JNE3405-KR-S,kurta,S,1.0,435.0,WEST BENGAL,713302.0,False,2022,11
1340.0,402-8370679-9742754,8370679.0,Women,45.0,Adult,2022-04-11,4,Delivered,Myntra,JNE3405-KR-S,kurta,S,1.0,399.0,TAMIL NADU,632006.0,False,2022,11
1341.0,171-9757288-1506730,9757288.0,Women,26.0,Teenager,2022-04-11,4,Delivered,Amazon,SET374-KR-NP-L,Set,L,1.0,666.0,TAMIL NADU,641018.0,False,2022,11
1342.0,403-3422175-8588361,3422175.0,Women,27.0,Teenager,2022-04-11,4,Delivered,Flipkart,JNE3697-KR-L,kurta,L,1.0,487.0,UTTAR PRADESH,273001.0,False,2022,11
1343.0,407-0975836-1662751,975836.0,Women,22.0,Teenager,2022-04-11,4,Delivered,Amazon,SAR002,Saree,Free,1.0,680.0,MADHYA PRADESH,486885.0,False,2022,11
1344.0,404-5339654-8699521,5339654.0,Women,45.0,Adult,2022-04-11,4,Delivered,Myntra,SET128-KR-DH-XXL,Set,XXL,1.0,1133.0,MAHARASHTRA,431001.0,False,2022,11
1345.0,171-8807415-3796339,8807415.0,Women,46.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3821-KR-XS,kurta,XS,1.0,484.0,KERALA,678510.0,False,2022,11
1346.0,406-2584311-5969914,2584311.0,Women,40.0,Adult,2022-04-11,4,Delivered,Amazon,SAR023,Saree,Free,1.0,999.0,MADHYA PRADESH,452010.0,False,2022,11
1347.0,406-6248918-3078743,6248918.0,Women,43.0,Adult,2022-04-11,4,Delivered,Amazon,SET401-KR-NP-XL,Set,XL,1.0,999.0,PUNJAB,151001.0,False,2022,11
1348.0,408-8830580-2178742,8830580.0,Women,50.0,Adult,2022-04-11,4,Returned,Amazon,SET374-KR-NP-M,Set,M,1.0,666.0,KARNATAKA,560004.0,False,2022,11
1349.0,403-7466394-6701159,7466394.0,Women,47.0,Adult,2022-04-11,4,Delivered,Amazon,SET240-KR-PP-XXL,Set,XXL,1.0,579.0,MAHARASHTRA,440035.0,False,2022,11
1350.0,408-8156341-0265959,8156341.0,Women,46.0,Adult,2022-04-11,4,Delivered,Ajio,SET268-KR-NP-XL,Set,XL,1.0,788.0,KARNATAKA,574105.0,False,2022,11
1351.0,403-5346372-0793900,5346372.0,Women,72.0,Senior,2022-04-11,4,Cancelled,Meesho,JNE3440-KR-N-M,kurta,M,1.0,399.0,KARNATAKA,585102.0,False,2022,11
1352.0,403-5346372-0793900,5346372.0,Women,35.0,Adult,2022-04-11,4,Delivered,Ajio,JNE3795-KR-S,kurta,S,1.0,517.0,KERALA,680121.0,False,2022,11
1353.0,402-2452708-4896329,2452708.0,Women,31.0,Adult,2022-04-11,4,Delivered,Myntra,SET268-KR-NP-XL,Set,XL,1.0,788.0,MAHARASHTRA,400078.0,False,2022,11
1354.0,406-7338347-7069951,7338347.0,Women,18.0,Teenager,2022-04-11,4,Delivered,Myntra,J0011-LCD-S,Set,S,1.0,1233.0,UTTARAKHAND,248140.0,False,2022,11
1355.0,406-0211892-0559536,211892.0,Women,22.0,Teenager,2022-04-11,4,Delivered,Amazon,SAR005,Saree,Free,1.0,458.0,WEST BENGAL,700150.0,False,2022,11
1356.0,171-7532609-3249907,7532609.0,Men,63.0,Senior,2022-04-11,4,Delivered,Flipkart,JNE3797-KR-S,Western Dress,S,1.0,725.0,WEST BENGAL,700101.0,False,2022,11
1357.0,403-6043726-6721132,6043726.0,Women,47.0,Adult,2022-04-11,4,Cancelled,Amazon,SAR020,Saree,Free,1.0,895.0,MAHARASHTRA,400607.0,False,2022,11
1358.0,407-1712596-4050755,1712596.0,Women,35.0,Adult,2022-04-11,4,Cancelled,Flipkart,SET269-KR-NP-S,Set,S,1.0,824.0,TELANGANA,500055.0,False,2022,11
1359.0,405-8411773-8229162,8411773.0,Men,41.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3880-DR-XL,Western Dress,XL,1.0,581.0,HARYANA,122001.0,False,2022,11
1360.0,407-7844529-5051537,7844529.0,Women,46.0,Adult,2022-04-11,4,Delivered,Myntra,JNE3364-KR-1051-A-M,kurta,M,1.0,376.0,UTTAR PRADESH,226001.0,False,2022,11
1361.0,171-3775810-2345913,3775810.0,Women,44.0,Adult,2022-04-11,4,Returned,Amazon,SET184-KR-PP-M,Set,M,1.0,573.0,DADRA AND NAGAR,362520.0,False,2022,11
1362.0,171-9012771-7416351,9012771.0,Men,19.0,Teenager,2022-04-11,4,Delivered,Amazon,J0306-DR-XL,Western Dress,XL,1.0,690.0,TELANGANA,500044.0,False,2022,11
1363.0,171-9136525-1911525,9136525.0,Women,29.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3739-KR-L,kurta,L,1.0,441.0,JHARKHAND,831002.0,False,2022,11
1364.0,171-9136525-1911525,9136525.0,Women,34.0,Adult,2022-04-11,4,Delivered,Meesho,JNE3399-KR-M,kurta,M,1.0,435.0,KARNATAKA,560043.0,False,2022,11
1365.0,407-6279695-7581901,6279695.0,Women,60.0,Senior,2022-04-11,4,Returned,Myntra,SAR029,Saree,Free,1.0,1075.0,MADHYA PRADESH,462016.0,False,2022,11
1366.0,171-6817306-4265116,6817306.0,Women,30.0,Adult,2022-04-11,4,Delivered,Flipkart,J0237-SKD-L,Set,L,1.0,1256.0,DELHI,110085.0,False,2022,11
1367.0,405-7298234-3814730,7298234.0,Women,49.0,Adult,2022-04-11,4,Delivered,Flipkart,NW012-TP-PJ-XXXL,Set,3XL,1.0,560.0,KARNATAKA,560037.0,False,2022,11
1368.0,405-4771236-4811503,4771236.0,Women,28.0,Teenager,2022-04-11,4,Delivered,Myntra,NW037-TP-SR-S,Set,S,1.0,449.0,MAHARASHTRA,412308.0,False,2022,11
1369.0,405-2906637-7852340,2906637.0,Women,23.0,Teenager,2022-04-11,4,Delivered,Amazon,PJNE2199-KR-N-5XL,kurta,5XL,1.0,453.0,ANDHRA PRADESH,530017.0,False,2022,11
1370.0,406-6316473-9375528,6316473.0,Men,39.0,Adult,2022-04-11,4,Delivered,Meesho,J0339-DR-L,Western Dress,L,1.0,743.0,MAHARASHTRA,400068.0,False,2022,11
1371.0,402-1860368-5003561,1860368.0,Women,62.0,Senior,2022-04-11,4,Delivered,Others,MEN5032-KR-L,kurta,L,1.0,787.0,MAHARASHTRA,411057.0,False,2022,11
1372.0,407-7120808-1351527,7120808.0,Women,36.0,Adult,2022-04-11,4,Delivered,Meesho,SET345-KR-NP-S,Set,S,1.0,635.0,KARNATAKA,573103.0,False,2022,11
1373.0,405-8385584-8498728,8385584.0,Men,22.0,Teenager,2022-04-11,4,Delivered,Amazon,SET331-KR-NP-XL,Set,XL,1.0,635.0,RAJASTHAN,314031.0,False,2022,11
1374.0,405-8385584-8498728,8385584.0,Men,41.0,Adult,2022-04-11,4,Delivered,Nalli,SET330-KR-PP-S,Set,S,1.0,543.0,UTTARAKHAND,263153.0,False,2022,11
1375.0,404-8409362-0284368,8409362.0,Women,42.0,Adult,2022-04-11,4,Refunded,Amazon,JNE3641-TP-N-XXL,Top,XXL,1.0,446.0,UTTARAKHAND,248001.0,False,2022,11
1376.0,407-3508652-5836322,3508652.0,Men,24.0,Teenager,2022-04-11,4,Delivered,Others,SET397-KR-NP-XS,Set,XS,1.0,1115.0,DELHI,110085.0,False,2022,11
1377.0,403-7981359-9749924,7981359.0,Women,21.0,Teenager,2022-04-11,4,Delivered,Amazon,J0044-TP-S,Top,S,1.0,361.0,TAMIL NADU,600113.0,False,2022,11
1378.0,405-7938814-1087509,7938814.0,Women,32.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3666-TP-S,Top,S,1.0,299.0,HARYANA,121006.0,False,2022,11
1379.0,171-5730087-9741116,5730087.0,Women,54.0,Senior,2022-04-11,4,Delivered,Myntra,SET273-KR-NP-XS,Set,XS,1.0,612.0,ODISHA,753014.0,False,2022,11
1380.0,171-1008629-5178746,1008629.0,Women,19.0,Teenager,2022-04-11,4,Delivered,Myntra,JNE3510-KR-S,kurta,S,1.0,424.0,GOA,403703.0,False,2022,11
1381.0,407-1528185-7186758,1528185.0,Men,36.0,Adult,2022-04-11,4,Delivered,Nalli,J0335-DR-L,Western Dress,L,1.0,807.0,KARNATAKA,560084.0,False,2022,11
1382.0,408-1908576-3189123,1908576.0,Women,46.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3465-KR-XL,kurta,XL,1.0,491.0,TELANGANA,500019.0,False,2022,11
1383.0,408-8035303-1545928,8035303.0,Men,26.0,Teenager,2022-04-11,4,Delivered,Amazon,JNE3798-KR-XXXL,Western Dress,3XL,1.0,771.0,JHARKHAND,831004.0,False,2022,11
1384.0,407-9696755-1240327,9696755.0,Women,31.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3421-KR-L,kurta,L,1.0,349.0,UTTAR PRADESH,208016.0,False,2022,11
1385.0,402-1679192-6240356,1679192.0,Women,64.0,Senior,2022-04-11,4,Delivered,Myntra,JNE3609-KR-XXXL,kurta,3XL,1.0,568.0,TAMIL NADU,600095.0,False,2022,11
1386.0,408-1564787-5856337,1564787.0,Women,43.0,Adult,2022-04-11,4,Delivered,Amazon,JNE3510-KR-XXL,kurta,XXL,1.0,442.0,MAHARASHTRA,411058.0,False,2022,11
1387.0,407-3896824-6146758,3896824.0,Women,75.0,Senior,2022-04-11,4,Delivered,Amazon,JNE3697-KR-XXL,kurta,XXL,1.0,517.0,WEST BENGAL,700064.0,False,2022,11
1388.0,407-6528768-8929920,6528768.0,Women,44.0,Adult,2022-04-11,4,Cancelled,Amazon,JNE3425-KR-XL,kurta,XL,1.0,333.0,MAHARASHTRA,400093.0,False,2022,11
